사업장명,좌표정보(X),좌표정보(Y)
가츠몽 상일역점,214889.8237,450677.3364
대패꽃필무렵 강동점,212655.2209,449672.8369
똥찌비,211220.1082,448503.5346
와이제이푸드키친,214298.3305,451068.9609
핫도리식당 고덕역점,213680.9932,450050.8988
제일푸드(제일라멘),210929.9197,448537.4067
라멘 이즈 라이프,210833.7796,447601.4677
다정이네 민물매운탕,211014.969,447222.2907
다샤브 고덕점,214958.714,450615.471
레옹,212835.7131,449518.7344
돈카츠마? 강일미사점,215361.1637,452213.4168
류가네 소곱창,212672.1592,449388.4255
카페 아이엠티 고덕메가스퀘어점,214958.714,450615.471
오늘은국수,213640.2783,450219.03
다향,210846.0403,447979.4593
하남정덮밥 고덕점,213431.5962,449612.8675
주식회사 대건에프엔비,211802.5233,447057.2053
푸드모바일,211563.0358,449591.937
전대전,212708.4363,449752.3632
고메스테이크 강동점,211585.7508,446794.2912
아워캔버스(our canvas),210873.9811,448026.809
용마산 한우곱창 맛집,212093.6092,448309.1974
스탁(stock),214929.9073,450821.9108
이여곰탕 현대백화점 천호점,210929.9197,448537.4067
화끈한닭발러,212740.4331,449511.7254
빽다방 암사역점,211212.5177,449732.2617
더원 참치&연어,211914.5317,449307.5984
고덕하와이,214492.8164,450905.7631
판다(PANDA),212130.952,447518.3073
스시정원,214958.714,450615.471
고덕우동,214979.7405,451002.1139
라라버거,211712.4293,448270.9577
히모,210978.8646,449580.1086
봉쥬르 쟝딸롱,211111.2411,449686.4988
감동도시락,211612.1164,449106.2611
황제짬뽕,210733.8014,447480.0117
황제왕갈비탕.코다리냉면,212093.6092,448309.1974
이요라멘,211411.9963,447051.8165
곱분이곱창 상일역점,214958.714,450615.471
손가네손칼국수,211908.264,449607.9592
고기극찬 강동점,212684.8438,449490.354
버거타임(BURGER TIME),214958.714,450615.471
최가네맛김밥,211712.4293,448270.9577
지영이네식당,210829.1696,447954.7784
연어로만,210653.9842,447421.8629
하이델호프,211606.7079,449534.8683
피자헤븐 고덕점,213647.5512,450915.6128
한강허브대중탕스넥,210970.7571,448713.3167
닭가대표 길동점,212786.4007,448766.4745
밥이랑김이랑,211302.2083,448969.7455
메가스시,214958.714,450615.471
신참떡볶이 굽은다리역점,212481.8132,449096.195
이화,211838.3543,447195.6768
커피식구,212093.6092,448309.1974
롬콤(ROMCOM),211349.5131,449386.0716
곱창공작소,212892.8865,448671.1949
명가통닭 강동구청역점,210692.5883,447609.2096
화로상회 강일점,215377.7709,452233.6854
울림한우,211581.3365,446926.6271
엥겔플랜트,211448.8899,447247.7355
우미관,211712.4293,448270.9577
큰집추어탕,211960.4913,450251.9122
토마토 김밥 둔촌동역점,211774.7725,447165.0545
타이와쌀국수,211665.4594,448471.9329
돼지게티 강동점,211938.195,447474.2001
국민통닭 암사점,210978.8646,449580.1086
민우네숯불닭갈비,210863.9641,447784.7987
동경규동 상일동역점,214958.714,450615.471
육회란 연어다,213470.1063,449634.1799
캄포(campo),212752.2497,449158.6218
오마뎅 고덕강일2지구점,215361.1637,452213.4168
신전떡볶이 상일강일점,215065.8754,449648.7314
모두의푸드 강동점,212582.4199,448955.6365
맘스터치 고덕점,213428.6515,450778.2556
카페정직,211625.6577,447216.1613
포메인 암사역점,211129.8689,449789.7795
탑고추장찌개,214933.5492,450761.5021
전설의 낙지,211463.2078,449643.1465
햄찌와 베찌 강동점,211712.4293,448270.9577
홀려버린닭,211524.4102,447282.0221
도미노피자 천호암사점,211136.5548,449429.6565
콩이랑 두부랑,212677.1253,448657.0076
묵은지 삼겹살,212843.0191,448458.9451
홍콩다방 강동구청점,210858.6201,447340.0871
스시상,214884.5807,450717.8695
피자쿠치나 둔촌점,212725.7921,447330.1205
내맘대로 순대국,212873.2141,448906.4128
마천골,211570.7534,449428.3203
광수육회,210991.783,448874.6108
참치빠,215167.5021,449591.1005
스타씨앤비,212704.3053,449338.4618
우리동네참치정육점,211811.1948,447244.998
백순대본가새맛 강동점,212093.6092,448309.1974
거기시켜 덮밥&간식 강동점,211295.011,448998.7604
회밀리,215214.4538,449608.0091
히돈 길동점,212211.7624,448705.2117
카페 프루스트(Cafe Proust),210918.8212,448868.161
돈가스만뷔페,211667.4288,447195.1974
알라보 올림픽공원점,211384.1444,446973.8166
소소로운,213593.1379,450274.3825
달려라찜닭,212995.0978,448701.0937
레전드 치킨,215257.7665,452195.5878
정가짜장,211799.8877,449422.3054
강동빈대떡,211663.0456,447927.8398
제주항,212366.8406,450251.7588
제주항,212366.8406,450251.7588
장어야,215075.2362,449750.3801
투모로우 피플,211174.9413,447785.5443
아비꼬 상일동역점,214958.714,450615.471
제육천재 강동점,211711.8175,449477.9426
피굽남피자 강동점,212719.8426,449147.6258
미틈달,211492.0623,447154.4442
강박사푸드,212674.5432,448936.7554
한결보쌈 강동점,212795.1241,449107.3467
제육대가,212044.1795,448604.6304
피자보감,211612.1164,449106.2611
고기뜸뿍미트박스 강동점,211711.8175,449477.9426
형제짬뽕,212588.318,448994.8652
자성화맛집코다리네 상일동역점,214958.714,450615.471
수동푸드,212550.7018,448595.1864
청년치킨 천호점,212521.199,448440.622
미진,214687.9253,450626.9497
치킨의민족,210858.0526,448000.3144
강동불닭발불족발,214972.9097,450681.9025
배떡 고덕점,214907.5326,451033.369
강일한돈한우정육식당,215303.9133,452189.7551
힘찬 딜리버리,215167.5021,449591.1005
길동불막창,212081.0199,448209.1248
커피하우스1573,211745.0997,448379.4724
뜸들이다,211295.011,448998.7604
죠스떡볶이 앤 바르다김선생 연세상일점,214958.714,450615.471
정원,212127.7723,448197.1718
더 푸른목장,211887.2828,449560.4253
플레이버푸드(FLAVOR FOOD),211115.4999,447695.1443
과일에 반하다 프루타 천호점,211714.0173,447982.8221
몬스터포 강동점,212393.5416,449024.1462
한와담소반 현대백화점 천호점,210929.9197,448537.4067
입큰아구찜,212057.4405,449718.1934
직화볶음찜닭 볶찜 천호점,211091.85,448486.7036
자연쌈밥,214958.714,450615.471
삼겹&치즈수작,211200.7016,448517.8258
브라운돈까스,211055.4862,448786.6974
미라클푸드 강동점,211990.1149,449336.2892
LABEL(레이블),212332.0392,449456.8378
수의주방(soo's kitchen),212605.5001,449677.003
올바른식탁 강동,211992.1565,448697.8294
블랙캡피자 상일동점,214830.7901,450337.0498
1982아메리칸치킨,211038.6184,449294.6596
샌드투고(Sand-To-Go),212334.9585,450346.7907
파스타집이야 천호점,212760.5639,448859.4463
한상드림 천호점,212104.4714,448565.3891
옛날떡볶이,211917.0715,448957.6589
달빛과일,211974.157,448994.3254
백남옥 달인손만두 고덕점,212926.0899,450751.5243
맥캔치킨,212213.2582,449101.8121
케이엠지엠(KMGM) 천호점,211140.073,448530.6
새마을포차 천호점,211132.5723,448481.2778
아우어룸(our room),212477.0719,448107.4332
자담치킨 고덕점,213311.3272,450979.5964
진수성찬,211907.8933,450088.2183
빅스타피자 강동점,211959.9017,447884.2355
숙성회 죠습니다.,215038.5172,449556.2443
우리동네찹쌀닭강정,212616.9601,448087.9096
대팔이네,211016.5848,448624.6011
술로우,211475.7915,447315.9727
두두(DEUXDEUX),210921.3292,449216.8089
먹거리해결사들,211593.9346,448339.4191
피넛커피 강동점,214947.5324,451075.3532
두레통닭 고덕점,213593.1379,450274.3825
참치정육식당,212929.2651,448818.2429
고야,212399.1421,448376.4016
국밥참 맛있는집,212914.0607,449721.5756
암사원조소곱창,211820.878,449831.7856
추억의보리밥,215401.0642,452247.4319
기역시옷(ㄱㅅ),211105.6821,448570.4438
디디치킨 명일점,212846.6587,449387.0204
올림픽맥주,211739.7221,447050.8428
떡모푸드테인먼트,211753.0508,448798.4236
정금족발,215496.1496,452152.0245
배달의쌀국수 강동점,212064.7949,448599.0511
쌀통닭 명일역점,212642.0589,449988.9689
송주불냉면,212643.3944,449283.9717
와인살롱암사살롱,210924.1846,449565.1506
버텍스 천호점,211758.9984,449351.5619
싸움의고수 성내점,211980.1255,447952.1563
작은섬,210835.1286,447796.6966
빵카페,212996.3746,447096.0252
랑솜스튜디오,211122.4156,447225.1188
열애초밥 고덕역점,213593.1379,450274.3825
차가네양갈비,211534.3082,448962.6716
수준이다른치킨 강동센터점,212105.9783,448486.5638
순살만공격 강동센터점,212105.9783,448486.5638
뭐먹계,212064.7949,448599.0511
미스터피자 둔촌성내점,211414.083,447069.8461
족발야시장 둔촌동역점,211762.7081,446873.6939
비비큐 명일중앙점,212523.6989,450048.8309
샐러데이즈 천호점,212406.0373,448927.0934
홍콩반점0410 상일동역점,214884.5807,450717.8695
푸라닭 천호점,211283.873,449193.9581
미화동,211712.4293,448270.9577
자담치킨 성내1점,211414.083,447069.8461
스시봄날,214958.714,450615.471
더바삭돈까스,212043.6253,449700.245
켈리(kelly),214459.8809,450387.3036
친구덮밥,211798.0475,448942.5497
딜리버거 강동점,211487.9362,447428.8107
선영푸드,211410.637,448800.1949
선영푸드,211410.637,448800.1949
도한상회,215181.6802,449572.3427
야로오징어볶음전문점,212086.6548,448285.7444
비비큐 천호공원점,211590.2795,449176.5197
사이공본가 강일점,215289.8154,451519.404
두성현장식당,212060.9351,448068.1746
오아시스 식당,211211.2054,448209.6393
떡볶이참잘하는집떡참 강동고덕점,215007.5687,450844.1166
봉이뼈해장국,210935.0386,448663.4805
더담플러스 주식회사 더바다마켓 길동점,212921.0961,448633.774
프릭스다이너,211261.1693,448630.5958
치킨플러스 성내점,211672.8115,447542.5075
뉴타운한식뷔페,211410.7152,448741.2192
아웃백딜리버리 강동점,211990.1149,449336.2892
고래맥주창고 길동점,212554.9799,448324.6402
활어랑참치랑,211763.2585,449977.5278
모두의피자,212786.4007,448766.4745
궤도에오르다 암사점,212026.9281,450143.3303
멕시카나 암사점,211399.5137,450005.9239
뱃살도둑 강동점,211593.9346,448339.4191
자메뷰 에스프레소 바,215401.0642,452247.4319
상무초밥 길동점,212143.7789,448048.2538
따봉쫄면&함박,212334.9585,450346.7907
소소한식객떡대장,211595.013,447958.8905
치킨더홈 강동명일점,212871.0322,449604.1347
으뜸축산정육식당,212548.2507,448272.5218
동궁찜닭 강동명일점,212566.0196,449902.1264
요짱네부엌,212388.0416,449247.738
명가통닭 강일점,215361.1637,452213.4168
홍콩반점0410 명일동점,212740.4331,449511.7254
외길곱창,212065.1979,448156.6512
우리할매떡볶이 강동점,213396.9942,450759.3346
우리할매떡볶이 둔촌역점,211835.9812,447143.4316
전설낙곱새 강동구점,212673.7918,449641.5757
로꼬브리또 길동점,212065.1979,448156.6512
호세야,213598.6778,449634.9163
안나보아트카페(Anna Boite Cafe),212805.2937,448472.8711
빕스얌딜리버리 강동점,211990.1149,449336.2892
다우가왕만두찐빵,211282.63,449815.3331
명일김밥,213565.4661,449651.6599
파스타수,212779.8438,447696.1005
암사왕고기튀김,211356.1702,449996.0456
호미야,211159.429,447276.5087
돈카춘 천호점,211666.9187,448942.73
역전지짐이,211886.6924,447316.4816
꼬메,210978.8646,449580.1086
비건헤븐,211454.4906,447262.1161
돼지야,212694.1536,449797.6585
에그셀런트 천호로데오점,211246.5049,448655.8867
프루티 프라이데이,211909.9706,450216.9044
타이산 성내점,211950.4456,447549.1355
춘리(CHUN-LI),212481.8132,449096.195
이태리시골밥상,211238.6611,448150.5958
윤담염소마을,211200.3527,446969.8166
알콩다방 둔촌점,212200.2268,447424.2107
소문난곱창,212680.9037,448720.8104
까시,212086.6548,448285.7444
에스에스오지(SSOG),210839.2812,447458.3876
란짠타부리,210928.9114,447626.0008
봄카페 선데이커피 명일점,212634.1913,449540.4924
국민낙곱새 강동점,212332.0392,449456.8378
팬케이크샵커피,212090.5085,449998.7002
미가돈까스,212691.7899,447930.0248
고덕빵집,215008.5313,450016.1487
비에이이(BAE),211915.8877,447415.1737
배달식탁 천호점,212315.2222,448962.5456
믿음소망사랑,216029.388,451319.0186
세이키친,212605.5001,449677.003
빅스타피자 고덕점,214240.276,450947.8626
박은선 닭꼬치 명일점,212596.4466,449941.8677
스쿨푸드 강동구청 딜리버리점,211365.4978,447550.6055
파마닭,213383.5567,450930.3915
(주)한상푸드,214071.6287,452013.5717
감성커피 길동사거리점,212255.2128,448125.6577
타코볼 타코야끼 강동점,212784.095,448389.2702
꽃길만두,212453.0439,448999.1449
램니쿠야 둔촌2호점,211689.8595,446833.993
명가닭강정칼국수,212673.2153,448333.1928
우리집밥상,211542.3141,448273.1141
비제이키친,211563.0358,449591.937
쉐프밥상,211194.9924,449913.5075
경성한우국밥,212921.0961,448633.774
비틀즈카페,211301.7913,449882.2902
이짬뽕,211503.0584,449190.2798
짜장가,211915.8877,447415.1737
라온수제돈가스 강동역점,211712.4293,448270.9577
맨드롱분식,211811.1948,447244.998
프랭크버거 명일점,212793.8371,449793.1962
김가네 고덕강일점,215303.9133,452189.7551
데카망,211195.3765,448207.5601
MOM's TOUCH 맘스터치 강일동점,215289.8154,451519.404
나주곰탕노안집,215314.7463,449845.752
피자탑 강동점,211657.6925,448951.127
분식이더치킨 상일동점,215051.5594,449747.4596
암사문구주점,211860.9822,449623.0941
어흥,212609.9213,449175.1584
진격의패밀리,211917.6255,448030.2092
특허의맛집김광택흑염소와사슴도마수육 서울본점,212696.1946,448114.6136
떡군이네떡볶이 강동점,212731.0831,448659.8327
천호열무냉면,211692.9628,447275.9199
치맛살집2,212846.6713,448482.4086
바르다김선생 고덕점,213583.1372,449982.0787
참치먹는날,211688.8297,449940.7057
프레쉬몽땅카페,212089.2111,450208.1157
배떡 성내점,211224.7874,447692.8944
디저트 잇,215211.5393,449634.1342
으뜸짬뽕,211657.9835,447910.2044
처갓집양념치킨 고덕점,214256.6504,450986.3309
길목,211296.5914,448208.1212
베트남노상식당,213607.0806,450119.1683
동근이숯불두마리치킨 강동구점,212432.427,449421.9822
디 테이블,211712.4293,448270.9577
싸이코참치 상일점,214889.8237,450677.3364
족발사우나,211148.2,449679.572
성삿갓,210924.2992,447272.4157
군산촌놈,212605.5001,449677.003
일상초밥 영파여고점,210694.9893,447815.9863
뷰티풀샐러드(BEAUTY FULL SALAD),211272.6322,448942.4442
갈비찜1번가,212057.4405,449718.1934
모임(MOIM),214988.7669,450699.6535
신쭈꾸미가,211590.6076,447527.3448
명성곱창,211327.9059,449907.5195
아띠부엌,211280.4715,447051.0035
말뚝곱창,210575.5415,448896.6287
온고식당,211011.3915,447255.5565
고봉한우소머리국밥,212474.3029,448772.0952
옛날통닭,214830.7901,450337.0498
암사동양반닭갈비,211321.0247,449774.7132
천가옥,211012.0041,448617.6185
환장회 참치,211843.8019,449501.4618
금성양곱창,211917.6255,448030.2092
웃살(otsal),211717.8652,447270.3705
피제이피자 고덕점,214298.9182,451084.2509
날로먹는수산시장,211338.5263,450163.9358
강빛참숯불구이,215303.9133,452189.7551
치킨볼크러쉬,212051.1516,450314.2735
비터커피,212867.495,448568.0286
베스트생갈비찜&찜닭,211882.548,448859.0888
블루베르,211213.3169,448544.742
한끼로 강동점,211421.3888,447818.257
포차 1973,212857.7757,448256.6778
딜리버리 범,210991.783,448874.6108
양봉푸드,211374.4443,449952.2445
양양곰탕(밥상해결단),212270.5728,449040.5414
정가네 칼국수,214958.714,450615.471
디씨엠브레(DICIEMBRE),211487.9293,449630.0923
하루엔소쿠 고덕역점,213636.9341,450276.8482
본도시락 상일점,215279.2789,450827.7454
서울푸드,214895.6876,451187.4533
미스사이공 고덕푸르지오점,214958.714,450615.471
사계숯불닭구이,211417.3201,450000.8238
진심참치초밥,215289.8154,451519.404
호식이두마리치킨 강일점,215659.1541,452309.7117
꼬꼬포차,211830.0708,449703.7121
뚜또베네,210785.4332,448596.7168
닭이존,212828.3161,450633.4246
프랭크버거 고덕역점,213593.1379,450274.3825
언양닭칼국수,211758.5483,447067.3105
홍미단 현대백화점 천호점,210929.9197,448537.4067
달달누리,211102.4171,449262.4331
롤썸 현대천호점,210929.9197,448537.4067
심플잇,215107.5124,449806.4975
단디푸딜리(DanDi Foodeli),212672.7828,449695.1433
두콩,211161.2867,450203.7412
KFC명일 DI,212640.82,450084.7545
코우랑,210839.2812,447458.3876
스타보틀 올림픽공원,210994.5208,447072.8454
강명수아저씨네,212921.0961,448633.774
걸작 떡볶이치킨 성내점,211827.2351,446961.2717
더온세,210727.1568,447467.8497
떡볶이참잘하는집 떡참 강동길동점,212806.7381,448390.7066
고덕전집,213556.9428,450905.7593
유아(You're),210762.2739,447311.1493
푸드엔조이(FoodEnjoy),212093.6092,448309.1974
강동구,211276.542,447780.8022
내가찜한닭 천호점,212605.5001,449677.003
오늘에프앤비,212582.4199,448955.6365
우미정 한식뷔페,215361.1637,452213.4168
면역공방,210709.106,448594.3037
프라이 도우,213545.0112,449988.4581
박선장네 생선가게,211721.3275,447282.7455
미트사이더 고덕명일점,213430.0828,449574.0324
냠냠냠,213475.6135,450807.6521
감자탕잘하는집,211863.9961,447092.251
파전나라,212680.9037,448720.8104
예찬정도시락,211986.3556,447973.1672
비비큐 고덕센트럴점,214946.2497,450680.439
로봇초밥마켓 명일점,212744.9531,449389.0718
그란데씨,210945.5894,449222.0585
88생고기정육식당,212552.239,449903.1151
곱깨비 길동점,212093.6092,448309.1974
본죽앤비빔밥 상일2동점,215407.8639,449741.6748
태리로제떡볶이 순살닭강정,212936.9554,449707.123
회도령엔게낭자,212641.6679,449592.5894
짐 빠띠스리(GIM Patisserie),211122.4156,447225.1188
윤이불닭발 천호점,211220.1082,448503.5346
고온,215022.6436,450766.4443
네네치킨 암사본점,211418.7881,449821.7715
와구이닭,212529.734,448438.0922
선릉냉면칼국수 강동점,211789.5441,448878.1857
비에이치씨 길동중앙점,212825.9542,448251.092
본가스시,210929.9197,448537.4067
오한수 우육면가 상일점,215314.7463,449845.752
이화마라 강동본점,214958.714,450615.471
우라멘,211712.4293,448270.9577
나비소녀,212032.4016,450360.7888
크로앙쥬 천호점,211225.4343,448620.5682
감자바위,211399.5137,450005.9239
카츠탐,211400.6434,447826.7326
청진 생등심,211259.9524,450072.2953
한우촌돼지마을앤간장게장,212241.5992,448298.4594
선남sea,211360.3059,447021.971
스노우폭스 강동 컴홈스테이점,211293.301,448393.0918
나혼자 중식,212605.5001,449677.003
신생파스타,212828.8174,448705.9673
길동점우리집팔당닭발오징어,212062.6859,448097.9728
비급정서,210890.5288,449315.1243
벗수산,214256.6504,450986.3309
콩퀴진,211286.5715,447017.8722
금용,210669.7225,447616.7784
와이낫(why not) 떡볶이,212409.0348,447784.0782
희,212750.6875,447946.8065
달꽃다방 천호점,211593.9346,448339.4191
대세푸드,211727.4898,448901.1741
79파운야드,212306.6285,448350.7994
콘체르토,212705.4884,447969.8209
족발보쌈홀릭,212373.9249,447828.8237
오후포케(OHOO POKE),211330.7898,447249.9018
인생아구찜 강동점,212140.1993,449193.6783
스탠딩스테이크 고덕점,214306.37,450967.068
모범떡볶이 길동점,211963.9422,448273.2051
황제정육식당,212533.0388,449370.5687
테이스티나인키친 고덕강일점,215377.7709,452233.6854
둔촌회관,212175.1894,447451.6621
롤링파스타 고덕점,213609.0271,450016.0073
와바닭강정,211661.388,448108.985
선선히,210785.4332,448596.7168
엄지곱창,211069.4457,448556.0508
엑스라지파스타,211065.2009,448481.5123
맛있으면영칼로리야식,211065.2009,448481.5123
쿠치야키토리,211065.2009,448481.5123
신단설렁탕,211712.4293,448270.9577
둔촌푸드,214210.3438,450959.8361
허니푸드,212755.7273,449021.2688
공주포차,212736.2068,447245.5756
크로플각,213641.8355,451089.5129
강동카츠 암사1호점,212334.9585,450346.7907
국수집,211688.8297,449940.7057
엄마손맛집,212024.5863,448661.1145
이모네,212024.5863,448661.1145
팥이랑국시랑,215103.1775,449616.0648
비비큐 강동길동점,212862.0194,448416.4754
돈까스회관 명일역점,212681.625,449827.1015
냉면장인임사부,211758.9984,449351.5619
몰트71,211301.8377,450219.4705
구구족 강동점,211150.7316,449498.4163
인생닭강정,211886.6924,447316.4816
아빠회사,212747.655,449808.8773
79파운야드,210968.1623,448881.7624
빌러클럽오브서울,210852.4818,449262.823
똥구통닭,211619.4115,448901.8223
우애돈카츠,210839.2812,447458.3876
1번지통닭,212434.8684,447845.6373
꼬꼬누리,212969.4278,448696.1167
비비큐(BBQ) 천호역점,210792.5284,449021.6929
캘리포니아보이,211312.4381,447061.1767
또봉이통닭 천호점,211654.2169,449175.3826
라틴호프,211410.7152,448741.2192
한식입니다분식을곁들인,212424.68,448252.1506
고덕명가돈까스 굽은다리역점,212457.5775,449224.0224
밥아저씨 천호점,211436.2082,449203.0156
불닭3총사,212605.5001,449677.003
경성밥상 강동미사점,215875.025,451370.3982
농가보쌈,211853.6281,449660.3926
푸른청목장,211401.0698,447023.5267
안녕타코씨,212697.3144,447859.902
에바돈카츠 강동강일점,215377.7709,452233.6854
투나잇텐동 강동강일점,215377.7709,452233.6854
프레드피자 강동점,211735.0741,448418.3146
삼거리 고기집,211851.3985,448841.8534
예통옛날통닭,211775.8828,446940.6088
커피하나,212517.4309,448497.5315
프로커피 굽은다리역점,212406.0373,448927.0934
춘천닭갈비오리,214951.347,450780.3578
와이디,211963.9422,448273.2051
미스터피자 천호암사점,210978.8646,449580.1086
메모리아(MEMORIA),213030.1848,449881.8689
사운드온더펍 강동구청점,210649.7896,447653.8912
와이낫떡볶이 명일점,212719.8426,449147.6258
세아포차,212647.8883,448706.2767
숙이네맥주창고,211985.4935,447866.6079
성화마라탕 강동점,211712.4293,448270.9577
센서리티,211102.4353,447252.9283
이모네,212623.8323,447352.1975
다체,210978.8646,449580.1086
천마닭발,211775.8828,446940.6088
향 마라탕,211228.338,449705.7456
비비큐 성내점,211824.2704,447615.774
엠브로돈까스 천호점,210914.2176,448934.9784
슬로우캘리 강동역점,211712.4293,448270.9577
은하포차,212704.697,449737.0534
지코바 명일점,213612.2973,449651.9601
(주)더블업코퍼레이션 파이널나인 천호점,211116.1098,448577.9573
석바위토스트 강동구청점,211143.501,447285.6419
김앤전,211752.4359,447046.875
부산아지매국밥 강동점,212315.2222,448962.5456
황금식당,211740.679,446914.4161
와! 구이닭,211364.8642,450038.3959
꽁꽁삼겹살,211117.7168,448598.3089
올바른버거앤컵밥,210978.8646,449580.1086
마천골,211580.9241,449449.6399
밀키치킨우유에빠진닭 명일역점,212605.5001,449677.003
도모카레,210646.3338,448632.5111
대패상회 올림픽공원점,211421.0413,447197.8979
널조아회,215289.8154,451519.404
수다감자탕 천호점,211084.6744,448554.1332
할머니쌈밥 강동점,211418.5196,448441.4155
바우네나주곰탕,211390.3091,448727.1063
토마토김밥,211838.3543,447195.6768
미츠커피앤바,215228.4917,449555.5521
충칭마라찜닭,212093.6092,448309.1974
미소분식,212753.2917,449316.3611
행복퐁닭,211130.2702,448596.099
아담만두,211312.5272,449728.2135
상하이 샤오롱바오 마라탕,211088.7049,449665.7204
미세스푸드,212334.9585,450346.7907
진격의형제들,212075.4863,449397.9493
마라이쉔 천호점,211590.2795,449176.5197
오늘은고기,212813.913,449116.2024
홀려버린닭,211442.0488,449969.8139
와구이닭,211738.681,447343.4044
33떡볶이,212529.734,448438.0922
온가솥밥 명일점,213612.2973,449651.9601
도전최강달인왕만두,215303.9133,452189.7551
샐러디 명일역점,212681.625,449827.1015
신차오 강일점,215377.7709,452233.6854
픽스맨라운지2,211423.3234,449793.6378
더 화이트,215554.0066,449776.9948
주식회사 더크레스트 명일지점,212760.3317,449726.1564
곽만근족발슈바인학센 강일고덕점,215289,451365
십점구(10.9),212830.3937,449111.7773
천하짬뽕,212921.0961,448633.774
맘스터치 굽은다리역점,212453.0439,448999.1449
나주당,214897.5594,450718.372
삼겹89김치찜,211789.5441,448878.1857
보배반점 길동점,211979.959,448528.8464
화라마라탕,212093.6092,448309.1974
파티스리 꼬똥,211480.4278,447328.108
고선식당,212849.2566,448496.8807
쓰리포인트,210567.0725,448845.3314
너츠커피바,212463.1935,447781.1592
도담도담,211228.338,449705.7456
용용선생 천호점,211157.4815,448515.1544
얌얌플라이,212335.3674,449525.5236
푸드스토어,212513.6095,449358.9355
에이셉피자(ASAP PIZZA),211661.388,448108.985
둔촌골한식뷔페2호점,212482.3925,447671.8481
본래순대 암사점,211150.7316,449498.4163
다솜식당,211191.4919,449012.5361
오봉집 천호점,211084.5651,449275.5929
카페포즈(강동),211008.0193,448270.5004
스탬핑그라운드,212364.1681,448142.028
비비큐 암사역점,211046.689,449826.0795
숙이네,211363.0065,448941.5639
온더스프,211667.3931,446966.4542
어거스트,214458.303,450909.4639
바로덮밥 바로파스타 강동점,211685.6945,448050.6615
덮수륵,211298.2036,449694.6668
우리콩나물국밥,210657.0724,448715.3288
명가만두,212493.095,448477.1115
통큰할매토종순대국,212467.1829,448277.4394
남도에서,213510.4822,450829.3072
타코박스 강동점,211746.1622,449360.862
카페앤 (Cafe Anne),212752.2497,449158.6218
감미분식 강일점,215379.1001,451691.5052
우리푸드,212001.6945,450452.3918
굽네치킨 길동점,212589.1823,448726.0131
건대우동집 강동구청점,210744.8155,447427.035
프루츠앤코,213667.2097,449514.5166
닥바리,211428.4077,448909.2603
오마텐,211751.6514,448521.6035
진달래,211286.8674,448670.4459
덮밥&짜글짜글,212093.6092,448309.1974
니하오마라탕 고덕점,213527.7733,450899.7099
(주)보나비 아티제 상일GEC,215423.7646,449636.9642
정담초밥 고덕점,213598.5982,450884.8135
신미마라탕,212439.0895,449860.0224
네네치킨 천호강동점,211825.883,448730.005
유쾌한꼬막 천호직영점,211467.7744,449482.9605
닭치고피자,211802.441,447030.3693
함박웃음식당,213342.2282,450922.5338
바른장어,211294.2922,450008.4938
코이라멘 천호점,211127.781,448235.4012
전주이가네솥밥파김치감자탕,212421.2628,448363.9769
맥시칸 숯불바베큐,212126.2001,448339.0484
다산정한식뷔페,214217.2105,451533.5977
골목집,210763.7232,448822.6263
미스터보쌈 앤 스탠딩스테이크 길동점,212618.6458,448983.9484
과일팡 강동점,211593.8307,448606.0523
김치&부대찌개,211423.0327,448937.083
배부른 돼지,212754.9346,449062.4151
대추집,211323.7834,447084.9398
마라짱,212316.2577,447795.0804
더 캔디샵,213106.604,448213.4878
금자네,212735.9461,449704.6303
샐러디치 오도씨 강동점,212201.0552,449297.8643
킹상,210843.3142,448992.8634
아이러브피자앤치킨 강동1호점,211919.5953,449597.1022
잭슨피자 길동점,212453.9148,448811.8884
베이크드 글로잉,211902.4939,447706.0988
쿠로(KURO),211520.7403,447551.8656
더 화이트 라운지,215554.0066,449776.9948
33떡볶이 강동롯데캐슬점,212334.9585,450346.7907
경희푸드,212914.0607,449721.5756
좋은식구,212406.0373,448927.0934
토리아에즈,210913.9031,447770.5525
둔촌순대국,212464.7127,447629.1807
크리츠 강동역점,211865.6319,448134.3439
코인런드리카페인둔촌(cocain),212253.1381,447823.6033
서광숯불생고기,212462.497,448382.2461
해임시(haeimsi),211200.7016,448517.8258
1984그수육집칼국수,211333.1301,446968.1197
카페브리틀,211448.8899,447247.7355
맘스터치 강동상일점,215022.2058,449819.794
진격의남매들,211786.6503,449401.0437
늘봄,211325.524,448636.2859
플레이팅강동,211677.523,449214.3267
메가후르츠 명일점,212886.5263,449564.5428
대한냉면 강동점,211637.2749,449551.1295
육회에빠지다 강동점,212673.7918,449641.5757
방가네남원추어탕,211136.5548,449429.6565
둔촌칼국수,211874.8525,447389.3461
BHC 천호대교점,210745.101,448571.7765
30년불멸의닭발,211322.8673,449018.3682
구피데이즈(Goofy Dayz),210745.101,448571.7765
금덕푸드(충무로가는길) 한시적영업,210929.9197,448537.4067
숑숑돈까스 천호점,210914.2176,448934.9784
플러터(Flutter),211810.8518,447595.2399
우위츠,210843.3142,448992.8634
랭삼본색,212844.9848,448347.7149
할매순대국,212376.2067,448791.0714
본가스시 한시적영업,210929.9197,448537.4067
비에이치푸드(BHFOOD),211989.4904,448658.9563
크리스탈제이드 현대천호점,210929.9197,448537.4067
